Load Balancer Name,Load Balancer ARN,Has Security Group,Load Balancer Type,Is Public,VPC ID,VPC Name,DNS Name,Tags
arryn-staging-redux-gloo-lb,arn:aws:elasticloadbalancing:us-east-1:118835982070:loadbalancer/net/arryn-staging-redux-gloo-lb/014241d310bfc1c6,No,network,Yes,vpc-039370ecc45bd8c89,arryn-staging-redux,arryn-staging-redux-gloo-lb-014241d310bfc1c6.elb.us-east-1.amazonaws.com,"{'cluster-code-name': 'arryn-staging-redux', 'cluster_name': 'arryn-staging-redux', 'Owner': 'platform-engineering', 'terraform-aws-modules': 'alb', 'Repo': 'https://github.com/stockx/stockx-infrastructure', 'Tier': 'backend', 'managed_by': 'terraform', 'service': 'gloo-gateway', 'cluster-formal-name': 'staging-backend', 'Environment': 'staging'}"
a0901a268b22811e9988e0e2ffbd16e2,arn:aws:elasticloadbalancing:us-east-1:118835982070:loadbalancer/net/a0901a268b22811e9988e0e2ffbd16e2/7baadc2e29c1d5ab,No,network,Yes,vpc-039370ecc45bd8c89,arryn-staging-redux,a0901a268b22811e9988e0e2ffbd16e2-7baadc2e29c1d5ab.elb.us-east-1.amazonaws.com,"{'cluster-code-name': 'arryn-staging-redux', 'cluster_name': 'arryn-staging-redux', 'Owner': 'platform-engineering', 'terraform-aws-modules': 'alb', 'Repo': 'https://github.com/stockx/stockx-infrastructure', 'Tier': 'backend', 'managed_by': 'terraform', 'service': 'nginx-ingress-external', 'cluster-formal-name': 'staging-backend', 'Environment': 'staging'}"
a1fb18ff1b22811e9988e0e2ffbd16e2,arn:aws:elasticloadbalancing:us-east-1:118835982070:loadbalancer/net/a1fb18ff1b22811e9988e0e2ffbd16e2/8a1452cf2d50ce81,No,network,No,vpc-039370ecc45bd8c89,arryn-staging-redux,a1fb18ff1b22811e9988e0e2ffbd16e2-8a1452cf2d50ce81.elb.us-east-1.amazonaws.com,"{'cluster-code-name': 'arryn-staging-redux', 'cluster_name': 'arryn-staging-redux', 'Owner': 'platform-engineering', 'terraform-aws-modules': 'alb', 'Repo': 'https://github.com/stockx/stockx-infrastructure', 'Tier': 'backend', 'managed_by': 'terraform', 'service': 'nginx-ingress-internal', 'cluster-formal-name': 'staging-backend', 'Environment': 'staging'}"
